id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,createdAt,createdBy,fundingRaised,lastFundingDate,foundationDate,industry,employeeRange,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
62571d67-c932-45e6-85a8-872b36742300,LLYC Venturing,company,,LLYC Venturing is LLYC's corporate venture initiative to support the entrepreneurial ecosystem through investment in startups.,,https://www.llycventuring.com/,https://www.llycventuring.com/,,,"Madrid, Madrid, Spain","Madrid, Madrid, Spain",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,,,4,4,,
03182489-9877-423c-b94e-50de36503233,Lockheed Martin Ventures,company,lm.ventures@lmco.com,Lockheed Martin Ventures is the venture arm of Lockheed Martin Corporation.,lm.ventures@lmco.com,http://www.lockheedmartin.com/us/who-we-are/lockheed-martin-ventures.html,http://www.lockheedmartin.com/us/who-we-are/lockheed-martin-ventures.html,,,"Bethesda, Maryland, United States","Bethesda, Maryland, United States",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,https://www.linkedin.com/company/lockheed-martin,5,69,50,,
789d4937-9b28-4d87-8cf6-01be229e3a0f,Lodha Ventures,company,,"Lodha Ventures, an Abhinandan Lodha Group company, is a privately owned business that invests capital into listed businesses & startups.",,https://www.lodhaventures.com/,https://www.lodhaventures.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,Abhinandan Lodha,https://www.linkedin.com/company/lodhaventures,,1,1,,https://twitter.com/LodhaVentures
c991889c-3e8d-4822-b2df-3469b7abdde3,LOOP,company,,LOOP is a bold-thinking creative digital agency working for leading brands worldwide.,,https://www.agentur-loop.com,https://www.agentur-loop.com,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,https://www.linkedin.com/company/loop-new-media-gmbh,,1,1,,
940ed26a-7666-41e8-ab98-c4c8a0f6bb5c,Lotfi Zadeh Global,company,invest@lotfizadeh.global,Lotfi Zadeh Global is investment arm of Lotfi Zadeh Technology Center,invest@lotfizadeh.global,https://lotfizadeh.global,https://lotfizadeh.global,,,"Baku, Baki, Azerbaijan","Baku, Baki, Azerbaijan",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,16,,,,2,2,"Convertible Note,Seed",
0366cdbc-9b86-4890-a106-f389aac9057f,Lowe's Ventures,company,publicrelations@lowes.com,Lowe's has evolved from a tiny North Carolina hardware store to one of the world's leading home improvement businesses.,publicrelations@lowes.com,http://lowesventures.com,http://lowesventures.com,,,"Mooresville, North Carolina, United States","Mooresville, North Carolina, United States",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,Lucius Smith Lowe,https://www.linkedin.com/company/lowe's-home-improvement/,4,10,8,Early Stage Venture,https://www.twitter.com/lowes
203f9d83-bc3c-417a-b871-be82d314ee43,LPC Ventures,company,,"LPC Ventures is a division of Lincoln Property Company which is an owner, operator, developer of commercial real estate.",,https://lpc-ventures.com,https://lpc-ventures.com,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,2026-02-15T20:18:27.466Z,Mirza Asceric,,,,,,2026-02-15T20:18:27.790Z,Mirza Asceric,,Eric Roseman,https://www.linkedin.com/company/lpc-ventures/,2,11,11,Early Stage Venture,
35d5b93b-6601-402c-a83e-add42864444f,LPL Financial,company,,LPL Financial is the largest independent broker-dealer in the United States.,,https://www.lpl.com,https://www.lpl.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,Bob Ritzman,http://www.linkedin.com/company/lpl-financial,,1,1,,http://twitter.com/LPL
2130c8bb-d026-4987-ab1a-a279ccd78d52,LuaVentures,company,luaventures@tomochain.com,LuaVentures is a venture capital firm of TomoChain Lab Pte. Ltd.,luaventures@tomochain.com,https://www.luaventures.xyz/,https://www.luaventures.xyz/,,,,,Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,,https://www.linkedin.com/company/luaventures/,,6,6,Early Stage Venture,https://mobile.twitter.com/luaventures
21654f0b-3a5d-40db-9794-4545a165f9e8,LUEG AG,company,,Die Lueg AG ist einer der grÃ¶ÃŸten MobilitÃ¤tsanbieter in Deutschland und einer der wichtigsten Vertriebs- und Servicepartner der Daimler,,https://www.lueg.de/mercedes-benz-pkw/,https://www.lueg.de/mercedes-benz-pkw/,,,"Bochum, Nordrhein-Westfalen, Germany","Bochum, Nordrhein-Westfalen, Germany",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,Friedrich Lueg,https://de.linkedin.com/company/fahrzeug---werke-lueg-ag,,1,1,Early Stage Venture,
83b0708c-8e09-4c8c-9b74-999e53809775,Lufthansa Innovation Hub,company,,Innovation Hub of Lufthansa Group,,http://lh-innovationhub.com,http://lh-innovationhub.com,,,"Sydney, Australia","Sydney, Australia",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,Sebastian Herzog,,,6,4,,https://www.twitter.com/lufthansa_de
1f718ff8-1509-4340-a971-e24b7e02a40b,LUMA Capital Partners,company,,LUMA Capital Partners is a New York-based venture capital firm that offers growth capital and early stage investment services.,,http://lumacapitalpartners.com,http://lumacapitalpartners.com,,,,,Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,"Carey Lai, JT Batson, Sumeet Jain, Terence Kawaja",,,1,1,,
23c67b10-e92f-4e64-9dcd-a39766475210,Luma Launch,company,contact@lumalaunch.com,Luma Launch is a pre-seed/seed stay early-stage technology venture capital firm.,contact@lumalaunch.com,https://www.lumalaunch.com/,https://www.lumalaunch.com/,,,"Santa Monica, California, United States","Santa Monica, California, United States","All VCs ,All VCs ,All VCs ,Corporate Venture Arms",2026-02-15T19:34:49.852Z,Mirza Asceric,,,,,,2026-02-15T20:18:23.523Z,Mirza Asceric,,"Francis Pollara, Laurent Grill, Matt Lydecker",https://www.linkedin.com/company/luma-launch/,2,34,27,"Early Stage Venture,Seed",
a00810b8-810a-4aeb-86fd-b481171a2793,Lumina Impact Ventures,company,info@luminafoundation.org,Lumina Impact Ventures is a corporate venture arm of Lumina Foundation that makes impact investments in education technology.,info@luminafoundation.org,https://www.luminafoundation.org/lumina-impact-ventures,https://www.luminafoundation.org/lumina-impact-ventures,,,"Indianapolis, Indiana, United States","Indianapolis, Indiana, United States",Corporate Venture Arms,2026-02-15T20:18:27.466Z,Mirza Asceric,,,,,,2026-02-15T20:18:27.790Z,Mirza Asceric,,,https://www.linkedin.com/company/lumina-foundation,,4,4,"Late Stage Venture,Early Stage Venture",
d291e8bd-f536-410a-8867-89ea31df4170,M12 - Microsoft's Venture Fund,company,contact@m12.vc,M12 invests in seed-stage technology companies disrupting the enterprise.,contact@m12.vc,https://m12.vc/,https://m12.vc/,,,"San Francisco, California, United States","San Francisco, California, United States","All VCs ,All VCs ,All VCs ,Corporate Venture Arms",2026-02-15T19:34:55.607Z,Mirza Asceric,,,,,,2026-02-15T20:18:12.184Z,Mirza Asceric,,,https://www.linkedin.com/company/m12vc,29,282,138,"Late Stage Venture,Early Stage Venture,Seed",https://www.twitter.com/m12vc
71b96f7b-cb12-47b8-a7e5-d5cdb2b68744,M5 Venture,company,hello@m5venture.com,M5 Venture is a cohort of entrepreneurs turned venture capitalists that focuses on innovative startups.,hello@m5venture.com,https://www.m5venture.com/,https://www.m5venture.com/,,,"Fort Washington, Pennsylvania, United States","Fort Washington, Pennsylvania, United States",Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,,https://www.linkedin.com/company/m5-venture,,1,1,"Late Stage Venture,Early Stage Venture,Venture,Non Equity Assistance,Private Equity",
ad0e1cfd-604a-4687-80fe-9e1526ba4289,MÃ¼cke Roth & Company,company,info@muecke-roth.de,"Mucke Roth & Company is a management consultancy that provides business models, transformation, marketing, distribution, & venture services.",info@muecke-roth.de,http://www.muecke-roth.de,http://www.muecke-roth.de,,,,,Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,Michael MÃ¼cke,https://www.linkedin.com/company/muecke-roth-company/mycompany/verification/,,12,11,"Early Stage Venture,Seed",
64094e19-f802-4d03-bedd-1054c7e1140b,Macquarie Capital,company,deanbridges99@gmail.com,"Macquarie Capital Funds provides banking, financial, advisory and funds management services to institutional, corporate and retail clients.",deanbridges99@gmail.com,http://www.macquarie.com/us/about/company/macquarie-capital,http://www.macquarie.com/us/about/company/macquarie-capital,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,,20,72,61,Private Equity,
3cf03016-17f8-44ce-9128-d8b92dab58e0,Maersk Growth,company,growth@maersk.com,Maersk Growth is a venture capital firm that invests and accelerates in startups and new technologies to build the future of trade​.,growth@maersk.com,https://www.maersk.com/growth,https://www.maersk.com/growth,,,"Esplanaden 6, DK-1263 Copenhagen, Denmark","Esplanaden 6, DK-1263 Copenhagen, Denmark",Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,16,Jeff L. Laursen,https://www.linkedin.com/company/maersk-growth,5,60,42,,https://twitter.com/MaerskGrowth
1a110826-d39b-4603-82e8-bc80dcbf692d,Maheshwari Investors,company,info@mipl.org,"Maheshwari Investors promotes ventures, builds teams, and creates impact across industries.",info@mipl.org,http://www.mipl.org,http://www.mipl.org,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,Bishwambharlal Maheshwari,https://www.linkedin.com/company/maheshwari-investors/,,3,3,,
fb71fa84-3485-4f12-bf22-5d09d1a88523,Mahindra Partners,company,mpartners@mahindra.com,Private Equity and Corporate Venture Capital arm of Mahindra Group based in Mumbai (India) and San Jose (USA),mpartners@mahindra.com,http://www.mahindrapartners.com,http://www.mahindrapartners.com,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,"J C Mahindra, K C Mahindra, M. G. Muhammad",https://www.linkedin.com/company/mahindrapartners,1,9,8,"Late Stage Venture,Early Stage Venture",https://www.twitter.com/mnm_partners
8d4662ea-66f4-4d52-946a-d2717185af47,MAIF Impact,company,,"MAIF Impact finances startups with social or environmental impact. We particularly invest in education, inclusion, circular economy...",,https://entreprise.maif.fr/engagements/economie-responsable/maif-impact,https://entreprise.maif.fr/engagements/economie-responsable/maif-impact,,,France,France,Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,,https://www.linkedin.com/company/maif-impact,,13,13,"Early Stage Venture,Seed,Venture",
73e61d82-25e2-4cfc-9041-aefa99bd5178,Mail.Ru Games Ventures,company,pr@corp.mail.ru,"Mail.Ru Games Ventures is a new games investment division, created by the Mail.Ru Group.",pr@corp.mail.ru,http://gamesventures.mail.ru/,http://gamesventures.mail.ru/,,,"Moscow, Moscow City, Russian Federation","Moscow, Moscow City, Russian Federation",Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,,https://www.linkedin.com/company/mail-ru,1,5,5,,
02844e46-5516-4581-aac1-3ebd87ae02a6,Mall95store,company,mall95store@gmail.com,Mall95store is no.1 e-commerce company in bihar. Most trusted company in bihar. 300+ reseller works with its company.,mall95store@gmail.com,https://www.Mall95store.com/,https://www.Mall95store.com/,,,"Nawada, Bihar, India","Nawada, Bihar, India",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,Dipesh Patel,https://LinkedIn.com/mall95store/,,1,1,Secondary Market,https://Twitter.com/mall95storeC/
48df4672-1363-42cd-bb2b-31c18c982176,Manatt Venture Fund,company,,"The Manatt Venture Fund is the investment arm of Manatt, Phelps & Philips, LLP, a Los Angeles-based law firm.",,https://www.manatt.com/venture-capital-emerging-companies,https://www.manatt.com/venture-capital-emerging-companies,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,Lisa Suennen,,21,65,60,"Late Stage Venture,Early Stage Venture",
02bf993c-4b8e-48e3-97f3-7532ca5d33a6,Man Capital,company,enquiry@mancapllp.com,Man Capital is the private equity fund and investment arm of the Mansour Group which is based in London.,enquiry@mancapllp.com,http://www.man-capital.com,http://www.man-capital.com,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,"Loutfy Mansour, Mohamed Mansour",,1,9,6,"Debt,Late Stage Venture,Secondary Market,Post-Ipo,Private Equity",
b41dadab-d932-48b7-9ee8-04d8417a17e4,Mandiri Capital Indonesia (MCI),company,info@mandiri-capital.co.id,Mandiri Capital Indonesia is a corporate venture firm that accelerates innovation agenda of the group within fintech industry.,info@mandiri-capital.co.id,http://mandiri-capital.co.id/en/home/,http://mandiri-capital.co.id/en/home/,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/mandiri-capital-indonesia-mci/,2,27,17,"Early Stage Venture,Seed",https://twitter.com/Mandiri_Capital
9ff1236a-4ed9-4e7c-9fa1-4bf5c185b9c8,Masco Ventures,company,,Masco Ventures is the corporate venture capital arm of Masco.,,https://masco.com/mascoventures/,https://masco.com/mascoventures/,,,"Livonia, Michigan, United States","Livonia, Michigan, United States",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,,,2,2,Early Stage Venture,
bf873c12-f277-41f7-a0af-28abc8a9a28e,Massar International,company,info@massar.com,"Massar Associates, the predecessor organization of Massar International, was founded by Palestinian businessman Bashar Masri in 1994 as a",info@massar.com,http://www.massar.com,http://www.massar.com,,,"Ramalhal, Santarem, Portugal","Ramalhal, Santarem, Portugal",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,Bashar Masri,https://www.linkedin.com/company/massar-international,,2,2,,
eb36f58e-6e1f-4c42-a376-dbab8f0c68dd,MassMutual Ventures,company,,"MMV is a multi-stage, global venture capital firm investing in enterprise software, cybersecurity, financial technology, and digital health.",,https://www.massmutualventures.com/,https://www.massmutualventures.com/,,,"470 Atlantic Avenue, Boston, MA 02110, US","470 Atlantic Avenue, Boston, MA 02110, US",Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,https://www.linkedin.com/company/massmutual-ventures/,15,89,61,"Late Stage Venture,Early Stage Venture",https://twitter.com/mmvglobal
c4b3c29f-a528-44ce-88af-773a6073db7c,match2blue,company,info@match2blue.com,match2blue develops mobile applications that enables businesses to connect with their customer and employees.,info@match2blue.com,http://match2blue.com,http://match2blue.com,,,"Jena, Thuringen, Germany","Jena, Thuringen, Germany",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,Stephanie Renda,http://www.linkedin.com/company/match2blue,,3,3,,http://twitter.com/match2blue
c7d954c7-8b34-4f10-a0ab-2bb541b7c8a1,McQuade Center for Strategic Research and Development,company,,McQuade Center for Strategic Research and Development invests in novel treatments for better health.,,https://www.msrd-us.com,https://www.msrd-us.com,,,,,Corporate Venture Arms,2026-02-15T20:18:15.812Z,Mirza Asceric,,,,,,2026-02-15T20:18:16.164Z,Mirza Asceric,,,,1,1,1,,
03e76841-7a80-468b-adab-5b970092317b,MDC Ventures,company,jpeltz@mdcventures.vc,"MDC Ventures is the corporate venture arm of MDC Partners, a global advertising holding company.",jpeltz@mdcventures.vc,http://mdcventures.vc/,http://mdcventures.vc/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,Michael Clark,https://www.linkedin.com/in/jessicapeltz,15,48,38,"Early Stage Venture,Seed",https://twitter.com/mdcventures
f6511957-3930-48f0-a440-9dd5efa7373b,MDI Ventures,company,info@mdi.vc,MDI Ventures is a global multi-stage venture fund with 3 unicorns in its portfolio.,info@mdi.vc,http://www.mdi.vc,http://www.mdi.vc,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia","All VCs ,All VCs ,All VCs ,Corporate Venture Arms",2026-02-15T19:34:37.730Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.735Z,Mirza Asceric,,"Indra Utoyo, Nicko Widjaja",https://www.linkedin.com/company/mdi-indigo-ventures,11,91,65,"Late Stage Venture,Early Stage Venture,Seed",
938840fe-75b4-4220-9bc0-3cd76c176432,MediaOne Ventures,company,,MediaOne Ventures is the corporate venture arm of MediaOne Group.,,http://www.mediaoneventures.com/,http://www.mediaoneventures.com/,,,,,Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,,1,1,1,,
15d2f226-d64b-4a36-9d97-6848a6d43c99,Medicare ESG Impact Investment Fund,company,,Medicare ESG Impact Investment Fund,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,,,1,1,,
23b8d291-3c1b-4c1b-8345-324442dd9436,MedImmune Ventures,company,medimmuneventures@medimmune.com,"MedImmune Ventures invests in early to late stage, public and private biotechnology companies.",medimmuneventures@medimmune.com,http://medimmuneventures.com,http://medimmuneventures.com,,,"Gaithersburg, Maryland, United States","Gaithersburg, Maryland, United States",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,,13,48,27,,http://twitter.com/MedImmune
17eae7e2-8195-46e7-8753-d007351df6f8,Medinet Co,company,,Cancer immuno-cell therapy is an advanced medical practice.,,http://www.medinet-inc.co.jp/english/,http://www.medinet-inc.co.jp/english/,,,"Kahoku, Miyagi, Japan","Kahoku, Miyagi, Japan",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,Kohji Egawa,,,2,2,,
dfb2b0b6-e6bf-4ab3-8c7b-c467ec53fb01,Mediterranean Towers Ventures,company,ventures@meditowers.co.il,"Mediterranean Towers Ventures prefers to invest in the healthcare, information technology, consumer products, and consumer services sectors.",ventures@meditowers.co.il,http://ventures.migdalei.co.il/,http://ventures.migdalei.co.il/,,,"Tirva, Southern Finland, Finland","Tirva, Southern Finland, Finland",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,https://www.linkedin.com/company/mediterranean-towers-ventures/,,3,2,"Early Stage Venture,Seed",
629ff454-e065-446f-9c43-fbe0c001f46d,Medytox,company,,"Medytox is a medical aesthetic company that offers product botulinum, toxin product, hyaluronic acid filler medical device.",,http://www.medytox.com/page/company_en?site_id=en,http://www.medytox.com/page/company_en?site_id=en,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,2026-02-15T20:18:27.466Z,Mirza Asceric,,,,,,2026-02-15T20:18:27.790Z,Mirza Asceric,,Hyunho Jung,https://www.linkedin.com/company/medy-tox-inc./,,1,1,,
fd91e5cb-e6fc-4009-a766-47c95aec286a,MenschDanke Group,company,info@menschdanke.de,"MenschDanke owns and operates an online portal, gutscheinPony and offers segment vouchers online for department stores.",info@menschdanke.de,http://www.menschdanke.de/,http://www.menschdanke.de/,,,"Berlin, Berlin, Germany","Berlin, Berlin, Germany",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,https://www.linkedin.com/company/menschdanke-gmbh,1,2,1,,https://twitter.com/gutscheinpony
bd9792f2-8163-4f4c-b8d3-bc2845b756ae,Mercado Libre Fund,company,,Mercado LibreÂ´s Venture Capital Fund | We pursue value creation and ecosystem growth in Latin America.,,https://www.mercadolibre.com/fund,https://www.mercadolibre.com/fund,,,"Buenos Aires, Distrito Federal, Argentina","Buenos Aires, Distrito Federal, Argentina",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,,https://www.linkedin.com/company/mercadolibre/,4,40,34,"Early Stage Venture,Seed",
4be2865d-a33f-491d-937b-05182a600c5d,Merck Animal Health Ventures,company,,Merck Animal Health Ventures partners with companies and invests in bringing new solutions.,,https://www.merck-animal-health.com/animal-health-ventures/,https://www.merck-animal-health.com/animal-health-ventures/,,,"Madison, New Jersey, United States","Madison, New Jersey, United States",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,Dave Williams,https://www.linkedin.com/company/merck-animal-health,1,3,2,Early Stage Venture,
ea1574d4-0494-49b8-becf-a81ed8b79820,Merck Global Health Innovation Fund,company,,Merck Global Health Innovation Fund (Merck GHI) is evolving corporate healthcare venture capital globally by utilizing their healthcare,,http://www.merck.com/ghi,http://www.merck.com/ghi,,,"Whitehouse Station, New Jersey, United States","Whitehouse Station, New Jersey, United States",Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,Bill Taranto,https://www.linkedin.com/company/merck,23,89,54,,
6dfcba48-7a5f-49df-b51c-c222f7b0c355,Mercy Corps Ventures,company,mcv@mercycorps.org,Mercy Corps Ventures is the impact investing arm of Mercy Corps.,mcv@mercycorps.org,https://www.mercycorpsventures.vc,https://www.mercycorpsventures.vc,,,"Portland, Oregon, United States","Portland, Oregon, United States",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,,,61,46,,https://twitter.com/MCSocialVenture
b484a922-15db-4113-9367-222af117d97d,Metaform Ventures,company,,Metaform Ventures is an investment fund .,,,,,,"Pleasanton, California, United States","Pleasanton, California, United States",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,Nilesh Javerchand Jain,,,10,9,"Late Stage Venture,Early Stage Venture,Seed,Post-Ipo",
1a3e6e7e-a8b9-4701-9aaa-e018bd469be6,Meta Ventures,company,marcio@metaventures.com.br,"Meta Ventures is the Corporate Venture Capital part of Meta, a 32 yo Brazilian company leader in Digital Transformation and Consulting",marcio@metaventures.com.br,https://www.metaventures.com.br/,https://www.metaventures.com.br/,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,https://www.linkedin.com/showcase/meta-ventures/,,1,1,,
64f828cd-c874-46ca-8f51-2606f0fc5865,Methuselah Funds,company,,The Methuselah Funds is a venture arm of Methuselah Foundation.,,https://www.methuselahfund.com,https://www.methuselahfund.com,,,,,Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,,,1,1,"Early Stage Venture,Seed",
4507a667-b60f-4fbd-ab01-4a4a9a216a8e,Metro Pacific Agro Ventures,company,,Metro Pacific Agro Ventures operates as a venture capital firm.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,,1,1,1,"Early Stage Venture,Venture",
9b551404-12bf-489e-aa38-f26a23cee5d8,Metropolitan Partners,company,info@metpg.com,"Metropolitan Partners provides collateralized loans to small and mid-sized, non-sponsored businesses.",info@metpg.com,http://www.metpg.com,http://www.metpg.com,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,Paul Lisiak,https://www.linkedin.com/company/metpg,1,6,5,,https://www.twitter.com/MetPartners
0cc8db93-de63-4ed9-88df-2d60b2c95def,Miami Childrenâ€™s Health Ventures,company,,Miami Childrenâ€™s Health Ventures is a for-profit investment arm of Miami Childrenâ€™s Hospital that partners with a startup accelerator.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,,,,1,1,,
bf3077ca-966b-48d1-b0c1-8ff5b3e15886,Michelin Ventures,company,,Michelin Ventures is a corporate venture arm of Michelin.,,,,,,"Clermont-ferrand, Auvergne, France","Clermont-ferrand, Auvergne, France",Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,,,,2,2,Early Stage Venture,
ef378d17-2da2-4dca-bd45-e582089c4af7,Micromanagement Ventures,company,,Micromanagement Ventures is a venture arm of Kosner Media.,,,,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,,,3,3,Early Stage Venture,
4dea09aa-b6c9-4c0b-ac5b-b9a3890a89fa,MICROMEGA HOLDINGS LIMITED,company,info@mmgh.co.uk,MMG is a privately backed investment holding company focusing on software driven solutions,info@mmgh.co.uk,http://www.micromega.co.uk,http://www.micromega.co.uk,,,,,Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,,1,3,2,"Convertible Note,Seed,Private Equity",
