id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Investor Type,Region Invested,Stage Invested,Thesis,Ticket Size Sweetspot,Value add,linkedin-private-codex,linkedin-private-claude
1a744cf7-82b7-4a71-b5f8-72300daf0aeb,Qualgro Partners,company,,,,https://qualgro.com/,https://qualgro.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"Vietnam,India,Australia,New Zealand,Thailand,Philippines,Malaysia,Singapore,Indonesia,Asia-Pacific,Australasia","Series B,Series A","Qualgro is a Venture Capital fund based in Singapore, investing mainly in B2B tech startup firms in Data, SaaS and AI, supporting talented entrepreneurs with regional or global growth ambition. Qualgro invests in startups across Southeast Asia, Australia/NZ, primarily at Series A & B.",USD 2 to 5 Million,"Qualgro provides active support to our portfolio companies across several dimensions. Examples include:

* Company strategy (Strategic planning and new growth areas)
* Organisation (Advise on processes required to scale organization effectively, culture building, recruiting senior hires)
* Sales & Business development (Connect companies with potential business partners, guide and facilitate business partnership discussions where necessary)
* Fundraising (Introduce potential investors, advise on fundraising strategy and tactics, terms)
* International / business expansion (Introduction to key contacts (customers, potential new hires, etc.), new country expansion",,
37fb0df8-1f32-4e0f-b8d8-6ca35220161f,RapidWage,company,,,,www.rapidwage.com,www.rapidwage.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Angel,"West Europe,South Africa","Series A,Seed",Impact Investment,,,,
296b9472-1a67-4ebf-8f75-ff7b0b90b542,RevTek Capital,company,,,,revtekcapital.com,revtekcapital.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,RBF,North America,"Series A,Seed",Growth Capital without Dilution,"$1,000,000",Deep bench of seasoned finance execs and entrepreneurs to help guide growth,,
32c3864a-4be7-4825-8fff-ce5e3a868179,Ring Capital,company,,,,ringcp.com,ringcp.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Venture Capital ,Private Equity",France,"Series B,Series A,Series C",,from 1 to 8 millions euros,Support on impact and growth,"https://www.linkedin.com/in/marie-capucine-lem%C3%A9tais, https://www.linkedin.com/in/pierre-alexis-de-vauplane","https://www.linkedin.com/in/marie-capucine-lem%C3%A9tais, https://www.linkedin.com/in/pierre-alexis-de-vauplane"
f2659bc6-071f-4933-9b0d-94e784279ac5,Riverwood Capital,company,,Riverwood Capital invests in technology companies in need of financial and intellectual capital to scale.,,https://www.riverwoodcapital.com/,https://www.riverwoodcapital.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,,"North America,South Europe,South America,East Europe,North Europe,Asia-Pacific,West Europe","Series B,Series D+,Series C",,$25-150M,,,
26588420-dc44-4e77-84d7-b8f97cbc83f2,SaaSholic Fund,company,,,,Https://saasholic.com,Https://saasholic.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Angel,Micro VC","North America,South America","Series A,Pre-Seed,Seed",SaaS & High frequency marketplace.,200000,"- GTM experts
- Fundraising support
- Internationalization ",,
ea7e2b41-07e0-446a-be4b-5ccb1fac6ddd,seed+speed Ventures,company,,,,https://www.seedandspeed.com/,https://www.seedandspeed.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"Switzerland,Austria,Germany","Pre-Seed,Seed",We invest in B2B Software companies in the DACH region. ,200-400k,We offer B2B sales support to our portfolio companies as part of a free sales package. ,,
a1bd6070-41de-4f8a-89af-26ea45146f6e,Sequoia,company,contact@sequoia.com,,contact@sequoia.com,https://www.sequoia.com,"https://www.sequoia.com,https://www.sequoiacap.com/india/",+16508543927,+16508543927,"2800 Sand Hill Rd #101, Menlo Park, CA 94025, United States","2800 Sand Hill Rd #101, Menlo Park, CA 94025, United States","Leads,100 VC firms Investing In SaaS",2026-02-15T19:31:25.839Z,Mirza Asceric,2026-02-15T20:28:28.926Z,Mirza Asceric,Venture Capital,North America,"Series B,Series A,Pre-Seed",,112,,"https://www.linkedin.com/in/roelofbotha, https://www.linkedin.com/in/linalfred, https://www.linkedin.com/in/sonyaruihuang","https://www.linkedin.com/in/roelofbotha, https://www.linkedin.com/in/linalfred, https://www.linkedin.com/in/sonyaruihuang"
31a7f740-f385-4ca7-aba3-3ae464174e2b,SET Ventures,company,,,,www.setventures.com,www.setventures.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"South Europe,East Europe,North Europe,West Europe","Series B,Series A,Seed",Digital technologies accelerating the energy system transition.,EUR 1-6 M,,,
49edc7b0-df83-4dc5-a49c-c0135e65bc8a,Shilling,company,,"Angel Investment, Venture Capital",,shilling.vc,shilling.vc,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"South Europe,East Europe,North Europe,West Europe","Pre-Seed,Seed","sector agnostic (no hardware, nor life-sciences). tech-based ventures. global markets ambition. ",250-1000K,All partners are fomer founders with exits; 50 LPs that are also experienced operators ready to support the Port Cos; Profit sharing model with the Port Cos. ,,
aab305d9-63b5-4a8c-93da-adfe911133f7,Silvr,company,,,,https://www.silvr.co/,https://www.silvr.co/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,RBF,"Belgium,Luxembourg,Spain,Netherlands,France,Italy,Germany,West Europe","Series B,Series A,Series C,Pre-Seed,Seed",,10k€ to 10M€,,,
922af474-0b46-41fa-9ea2-7ec7dd906aef,Speciale Invest,company,,,,https://www.specialeinvest.com/,https://www.specialeinvest.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Venture Capital ,Micro VC","India,North America,South America,Singapore,Asia-Pacific","Pre-Seed,Seed","Enterprise Software & SaaS (DevTools, API, Cloud Infra & AI/ML)",$100k - $500k,"Customer Intros, Hiring & Follow-on capital",,
955becf6-bfde-4aae-84e8-95f2c16e55b7,Startup Den,company,,,,,,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Venture Capital ,Angel,Private Equity,Micro VC","North America,East Europe,North Europe,West Europe",Pre-Seed,looking for fast growing but early stage SaaS to invest in,20000,2 time founder myself. Marketplaces but with SaaS elements,,
601704f4-599b-45cb-9173-17ef73aec715,Sure Valley Ventures,company,,,,https://surevalleyventures.com/,https://surevalleyventures.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,,,Seed,,,,,
b8a88910-7543-4d8a-97db-2488b955ae38,Systema,company,,Chris Archer Personal Portfolio,,Systemanova.vc,Systemanova.vc,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"West Europe,Nigeria,East Europe,United Arab Emirates,United Kingdom,Mexico,Asia-Pacific,India,North Europe,Oman,South Europe,Pakistan,South America","Pre-Seed,Seed","Early stage fintech, proptech, legaltech, deeptech & climate",USD 200k,"sales acceleration, product, GTM",,
11c56740-27b9-4186-8673-a06c44f27e9e,Taptrove Ventures,company,,,,https://taptrove.com/,https://taptrove.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"Belgium,Finland,Luxembourg,Netherlands,France,Denmark,Germany,Sweden","Series A,Seed",WorkTech / Future of Work investors,€1-5 million,Hands-on investors with strong strategic connections with global HR/staffing companies; +35 years of combined experience investing and scaling startups across borders,,
2531aea5-7abc-4670-ae15-c6b2a56c86ac,Target Global,company,,Target Global is a venture capital firm that invests in tech companies across all stages of their lifecycle.,,http://targetglobal.vc/,http://targetglobal.vc/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"Central African Rep,United Kingdom,West Europe,Israel","Series B,Series A,Series C",,,,https://www.linkedin.com/in/mike-lobanov-2b9261b,https://www.linkedin.com/in/mike-lobanov-2b9261b
de6b4599-0b5d-4911-830d-66bdcb3a0bd1,TempoCap,company,,,,https://www.tempocap.com,https://www.tempocap.com,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Venture Capital ,Private Equity","South Europe,East Europe,North Europe,West Europe","Series B,Series D+,Series C",Growth equity investors specialising in providing liquidity through secondary,$5-$30m,"Business development, hiring support, strategy, governance",,
5af8e981-c40a-4674-beb7-bb07bb905755,Tribal.vc,company,,,,http://tribal.vc,http://tribal.vc,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,West Europe,,Early stage SaaS - helping portfolio companies to scale. ,500k to 2M,Experience from investing in over 30 software business from seed to growth. ,,
4ff58409-9bc1-47fd-8cbe-1e1819c5aaed,Triple Point Ventures,company,,,,triplepoint.vc,triplepoint.vc,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,West Europe,"Series A,Pre-Seed,Seed","B2B software across fintech, health, SaaS & infra, and climate.",£500k-1mn,B2B software specialists,,
4b0db2b9-01d5-49f8-8eff-fce7366b9a6c,Vitt,company,,,,vitt.sh,vitt.sh,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,RBF,United Kingdom,"Series B,Series D+,Series A,Series C,Pre-Seed,Seed","We offer fast, non-dilutive, revenue-based financing for growing SaaS companies.
We pay out an entire year of your monthly recurring revenues upfront, and you repay us when your customers pay each month. It takes 10 minutes to sign up and we will give you a decision in <24 hours. ",£50k - £500k,,,
8ac4bd68-d5ad-4806-85bc-44848f3a2016,Volta Ventures,company,,,,https://www.volta.ventures/,https://www.volta.ventures/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,"Belgium,Luxembourg,Netherlands","Series A,Pre-Seed,Seed",,€300k to €2M in a first round,,"https://www.linkedin.com/in/koen-de-waele-796613, https://www.linkedin.com/in/sandervonk","https://www.linkedin.com/in/koen-de-waele-796613, https://www.linkedin.com/in/sandervonk"
552b2e99-0e98-437d-8a54-47247a8c0411,Volution,company,,,,https://volution.vc/,https://volution.vc/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,Venture Capital,United Kingdom,"Series B,Series A","We back ambitious Fintech and SaaS businesses, ready to accelerate their growth to Series B and beyond.",1.5,"We are a team of founders and business builders: we have been on the journey. We're building a community of founders aligned to grow together. Our Partners and Entrepreneurs in Residence are on hand to support and advise on go-to-market strategies, leadership, fundraising, partnerships and marketing and comms. We pay it forward with our profit sharing schemes: collaborative carry and carbon carry. We build together, build community and build better. ",,
e3c7adc8-53bc-4f39-96f8-9dca33a627ff,Weekly Once,company,,,,https://weeklyonce.com/,https://weeklyonce.com/,,,,,100 VC firms Investing In SaaS,2026-02-15T20:28:28.229Z,Mirza Asceric,2026-02-15T20:28:28.554Z,Mirza Asceric,"Venture Capital ,Angel",India,"Series A,Pre-Seed,Seed",,,,,
