id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter,linkedin-private-codex,linkedin-private-claude
d58a7f9a-41c1-47e3-97ca-638fa30b5946,Magna Investment,company,,Magna Investment is a a Venture Capital / Accelerator / Private Equity Manager.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
8462838b-97d0-4e82-81b0-e7b1f1f6ec75,Mainichi Future Creation Laboratory,company,,Mainichi Future Creation Laboratory supports entrepreneurship and business creation through seed acceleration.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,6,6,,https://twitter.com/mai_mirai_lab,,
3cc92464-6104-4689-937a-3fe1c31c159f,MAKIST-X,company,,MAKIST-X is a venture combination-focused startup and small venture accelerator.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,1,1,,,,
b2c3a772-10be-41df-be15-0b575f5e8d5d,MashUp Angels,company,,MashupAngels is a seed accelerator focusing on early stage startups in Korea.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
9e4d25ac-42cf-4f62-b0f6-59d2984cc3b1,MassChallenge Switzerland,company,,MassChallenge Switzerland is a startup accelerator that connects startups with the experts and resources they need to grow.,,,,Switzerland,Switzerland,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"Akhil Nigam, John Harthorne",https://www.linkedin.com/company/masschallenge-switzerland,1,109,109,,https://twitter.com/MassChallengeCH,,
2c199eb0-751b-4d99-a74b-3c20a2072a77,Matter,company,,Matter is an early-stage media startup accelerator.,,,,San Francisco,San Francisco,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"Corey Ford, Emil Stigsgaard Fuglsang, Jake Shapiro, Matt Wright",https://www.linkedin.com/company/matter-,1,28,27,Seed,http://twitter.com/mattervc,,
e287e941-76c7-45cb-aa23-70dd26f95d5d,MATTER,company,,MATTER provides the healthcare industry with technology solutions to improve products and services.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
73fb9e6f-500c-427c-b88e-cff0a722808e,Matters,company,,French Product and Startup Studio helping new businesses to succeed and scale their idea.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"Eric Raffin, Jean-Christophe Bohin",https://www.linkedin.com/company/matterstech/,,4,4,"Early Stage Venture, Seed",https://twitter.com/matterstech,,
f0731486-074c-4ba0-8bca-3b845f318203,Maze X,company,,Maze X is a startup accelerator programme designed to put ambitious impact start-ups on the road to becoming impact unicorns.,,,,"Montreal, Canada","Montreal, Canada",All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,16,"Antonio Miguel, Luís Fonseca, Rita Casimiro",,1,18,18,Early Stage Venture,,,
9f7f8be9-198d-47f3-919b-3aa79e2e8b32,Medeon Biodesign,company,,Medeon Biodesign (TPEx: 6499) is a publicly traded company .,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,2,2,,,,
31fb9d35-93e7-45ac-b1ae-1f6f2cd47e35,MEDX Xelerator,company,,MEDX Xelerator is a unique medical device and digital health incubator.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,Harel Gadot,https://www.linkedin.com/company/medx-xelerator-lp,,7,7,"Early Stage Venture, Seed",,,
a6ec69c3-6e84-4db7-b728-85711862e9a2,Mena Apps,company,,Mena Apps provides incubator-like logistics support and coaching for start-ups.,,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,http://www.linkedin.com/company/3049543,,3,3,Seed,,,
70dbbdc1-ae39-43c6-a966-0e04f985dbe3,MergeLane,company,,MergeLane invests in high-potential startups and venture capital funds with at least one female leader.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,12,Sue Heilbronner,https://www.linkedin.com/company/mergelane/,5,56,44,Seed,http://twitter.com/mergelane,,
3345e31c-a147-4379-bec7-30cf3ef1b290,MEST Express accelerator,company,,MEST Express is an acceleration program targeted at early and growth stage Ghanaian tech startups.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/mestafrica,1,23,23,"Grant, Non Equity Assistance, Seed",,,
7358aa85-2094-483e-b7e8-869375b42a55,Metropolitan Economic Development Association(MEDA),company,,"Meda provides business consulting, access to capital, and market opportunities for minority entrepreneurs.",,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/meda---metropolitan-economic-development-association/,,6,6,,,,
3235b5b0-8218-4d23-b510-b689ff57a5e5,Michelin Scotland Innovation Parc,company,,Michelin Scotland Innovation Parc is a world leading innovation parc focused on sustainable mobility and decarbonisation.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
aadaf69a-91ba-4efa-89b1-2cd2f527b685,Michigan Accelerator Fund I,company,,"Michigan Accelerator Fund I is an investment partnership headquartered in Grand Rapids,Michigan.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
5868b0f9-71f1-43af-b3ed-1e8418618d63,Millworks Fund,company,,Millworks Fund is dedicated to strengthening the startup community.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
697a2f2c-8cc0-4ed7-b859-331e0f52ac35,MIT delta v,company,,"delta v is MIT’s premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/martin-trust-center-for-mit-entrepreneurship,13,130,127,"Early Stage Venture, Grant",https://twitter.com/eshipmit,,
14ccb9b5-cbcd-4d11-87d7-db8d8a15e6fd,MKB Fintechlab,company,hello@fintechlab.hu,"Hungary's first bank-backed financial innovation lab powered by MKB Bank, providing investment, incubation, office and a banking APIs.",hello@fintechlab.hu,http://www.fintechlab.hu/,http://www.fintechlab.hu/,"Budapest, Budapest, Hungary","Budapest, Budapest, Hungary","Corporate Venture Arms,All accelerators",2026-02-15T20:18:12.899Z,Mirza Asceric,2026-02-15T20:34:04.446Z,Mirza Asceric,12,Janos Pereczes,https://www.linkedin.com/in/janospereczes,1,13,10,Seed,,https://www.linkedin.com/in/janospereczes,https://www.linkedin.com/in/janospereczes
72053297-00e4-46b4-8b58-fe07e7f4ceff,Moderne Ventures,company,,"Moderne Ventures is a venture fund that invests in tech real estate, mortgage, finance, insurance, and home service companies.",,,,"410 N Michigan Ave, Chicago, IL 60610","410 N Michigan Ave, Chicago, IL 60610","All VCs ,All VCs ,All VCs ,All accelerators",2026-02-15T19:35:09.429Z,Mirza Asceric,2026-02-15T20:34:07.261Z,Mirza Asceric,,Constance Freedman,https://www.linkedin.com/company/6628465,21,100,82,Early Stage Venture,https://twitter.com/moderneventures,,
f74c920a-8adf-44a7-8ae5-a35e678ca6b0,Morrison Seger Venture Capital Partners,company,info@morrisonseger.com,"Morrison Seger Venture Capital Partners is a Texas based VCl fund, with a focus on emerging companies.",info@morrisonseger.com,https://www.morrisonseger.com/blank-1,https://www.morrisonseger.com/blank-1,,,"Corporate Venture Arms,All accelerators",2026-02-15T20:18:16.904Z,Mirza Asceric,2026-02-15T20:34:08.447Z,Mirza Asceric,,Rogers Healy,,,10,8,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,
49d8e130-4d12-4918-8345-b624d994572b,MountainWest Technology Accelerator,company,,The purpose of the MountainWest Tech Accelerator is to encourage and develop Nevada-based entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,,1,2,1,,,,
e1d91623-f687-42a1-99f6-8b6dc2f9f5b1,MOX (now Orbit Startups),company,,"MOX is now Orbit Startups, a highly active global seed investor that offers practical help with partnerships, bizdev, fundraising & growth.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,24,"Sean O'Sullivan, William Bao Bean",https://www.linkedin.com/company/mobile-only-accelerator-mox-,6,116,87,"Early Stage Venture, Seed, Venture",https://twitter.com/mobileonlyx,,
2e4cefc3-7812-4489-a4b0-d7de4889a4a9,Mozilla Africa Mradi Innovation Challenge,company,,"Mozilla Africa Mradi Innovation Challenge seeks to provide technical support, grants, and market access.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,1,1,,,,
f6140328-888e-40e0-a9aa-d4798cb54518,Navigate Accelerator,company,,"Navigate is a startup accelerator and advisory that helps early-stage companies launch, grow, and get funding ready.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Andres Vallejo, Gabriela Sousa, Pedro Sostre, Susan G. Cunningham",https://www.linkedin.com/company/join-navigate,,67,67,,https://twitter.com/joinnavigate,,
a36b2bcb-4623-49fb-b686-81e6388ab2db,NCA,company,,NCA is an early-stage startup accelerator & investment fund that connects startups with corporates to foster innovation,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,21,,https://www.linkedin.com/company/next-commerce-accelerator/about/,1,43,42,"Early Stage Venture, Seed",,,
a168d607-ebd8-4cf2-916f-3ab3d0bef6dc,NCSC for Startups,company,,NCSC for Startups offers insights and recommendations to help businesses overcome cyber security problems.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/national-cyber-security-centre,,4,4,,,,
7007851f-3d11-445c-ac92-82368564bb8d,Negocia Capital,company,,Negocia Capital is an investment holding company,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Thierry Tea,https://www.linkedin.com/company/negociagroup,,2,2,,,,
e738feb6-f922-4b34-a413-814b0770bd75,NetApp Excellerator,company,,"NetApp Excellerator program is designed to help start-ups create innovative, world-class products and solutions that are market ready.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,16,"Dave Hitz, James Lau, Michael Malcolm",https://www.linkedin.com/company/netapp-excellerator/,,7,7,,,,
53a1497b-d3d6-4231-a08a-864203e47fec,Net Zero Accelerator,company,,"Net Zero Accelerator guide, pilot, and promote building technology innovation to empower our net positive future.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
b3e73180-ef09-4c29-9c36-9eb2a635161d,NeuroLaunch,company,,NeuroLaunch is the world’s first accelerator program for neuroscience startups.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,12,"Christopher Klaus, Jim Schwoebel, Jordan Amadio",https://www.linkedin.com/company/4853494,,2,2,,https://twitter.com/neurolaunch,,
88556770-7b41-49ab-bf87-7902fcdd0b45,New Mexico Small Business Assistance Program,company,,The New Mexico Small Business Assistance (NMSBA) Program enables technical support to New Mexico small businesses.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,6,2,,,,
f06cf628-eb96-41b2-814c-15947151ebd0,NextFab,company,,"NextFab is a collaborative makerspace with digital and traditional fabrication tools, classes, events, and consulting services.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,12,Evan D. Malone,https://www.linkedin.com/company/nextfab-studio,1,15,14,,https://twitter.com/NextFab_PHL,,
6a6bf6f3-c510-46b7-9f82-11e04de13bdb,Next Logistics Accelerator,company,,NLA is a multi-corporate accelerator with a focus on the logistics industry.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/next-logistics-accelerator-gmbh/,,4,4,,https://twitter.com/NLAHAMGER,,
ce163b2c-6049-437e-a681-c6d07592f14b,NMA.VC,company,,NMA.VC is an accelerator investment firm that raises funds specifically for tech start-ups and media and marketing industries.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/nmavc,,1,1,,https://twitter.com/NMA_vc,,
4a4936e9-627b-4eaf-b862-e3a02ecae5a9,North of Tyne Pre-Accelerator,company,,"North of Tyne Pre-Accelerator offers funding grants, mentoring, and workshops for the network.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
0e5c4132-70be-4cba-ad34-de6b99d8f92a,Northscaler,company,,Northscaler offers scale-up technology provides sustainable solutions for businesses to grow operations.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Gaute Engbakk, Petter Graff",https://www.linkedin.com/company/northscaler,,1,1,Seed,,,
520684e8-cf0e-49d5-9c95-8fa1efb74047,NUMA Barcelona,company,,NUMA Barcelona is an accelerator and early-stage venture capital fund that offers growth acceleration program for tech start-ups.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,Marie-Vorgan Le Barzic,https://www.linkedin.com/company-beta/10864997/,,4,4,"Debt, Seed",https://twitter.com/NUMA_Bcn,,
baece019-255f-43af-883a-e27d1b38aec7,Oasis500,company,,"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Karim Kawar,http://www.linkedin.com/company/oasis500,1,149,139,"Early Stage Venture, Seed",http://twitter.com/Oasis_500,,
feedfbc2-4189-40bf-8953-bcce9dd9a597,OBr.global,company,,OBr.global is an international business accelerator.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,16,"Alex Jacobs, Claudia da Matta, Frederico Roberto Mens Filho, Robert Janssen",https://www.linkedin.com/company/obrglobal/,,1,1,"Early Stage Venture, Seed",https://twitter.com/OutsourceBrazil,,
b22ce8be-e936-47df-88fd-e370fee74b0c,Ocean Solutions Accelerator,company,,Ocean Solutions Accelerator is a startup development and executive leadership course for ocean entrepreneurs.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,8,"Craig Dudenhoeffer, Daniela Fernandez",https://www.linkedin.com/company/sustainable-ocean-alliance/,,2,2,,,,
f08dd9b8-ee20-4964-8b96-fb37cef66b7a,Ofound Angel,company,,"Ofound Angel was established by alumni of Zhejiang University, dedicated to investing in angel projects for entrepreneurs, teacherS.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,,,4,4,,,,
d8f1f629-f28f-4679-b401-89c3e80d16a5,OHA Osnabrück Healthcare Accelerator,company,,OHA Osnabrück Healthcare Accelerator support startups from the entire healthcare sector.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/oha-accelerator/,,2,2,,,,
6d63abed-e42d-4a1f-b0d6-73761f039ef9,OM2,company,info@om2.com,"OM2 builds Fintech companies together with entrepreneurs and partners who transform how people and enterprises finance, transact & interact.",info@om2.com,https://www.om2.com/,https://www.om2.com/,"Herzliya, Tel Aviv, Israel","Herzliya, Tel Aviv, Israel","Corporate Venture Arms,All accelerators",2026-02-15T20:18:16.904Z,Mirza Asceric,2026-02-15T20:34:08.447Z,Mirza Asceric,,"Dudi Peles, Oded Katz, Uzi Gabsi",https://www.linkedin.com/company/om2-technologies/,,2,2,,,,
48548142-b2c6-49d5-a029-d39a7143f133,Oman Technology Fund,company,,otf aims to be the innovation hub in MENA region & position Oman as the preferred destination for national and international entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,52,,https://www.linkedin.com/company/oman-tech-fund/,7,43,36,"Early Stage Venture, Seed, Venture",https://twitter.com/omantechfund,,
c11c7a7b-48af-4a4c-a8b4-d6c6e75c3b3a,Open Network Lab,company,,Open Network Lab is a seed accelerator providing startups with mentorship and funding from overseas.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
5e7671c8-7605-433b-b675-c0389f81c0ab,OTF Techween,company,,OTF Techween is a 3-month pre-seed fund program founded by Oman Technology Fund.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
4d5ba2ae-60d9-4d37-a59d-9efc6457cd94,PANDO. Ventures,company,,PANDO Ventures is a German start-up accelerator in the Rhine-Main area .,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,12,"Arne Wüllner, Christopher Reimann, Florens Knorr, Michael Noven",https://www.linkedin.com/company-beta/7805927,,7,7,"Early Stage Venture, Seed",https://twitter.com/pando_ventures,,
c034153b-841e-4fc1-a205-a90dccdb7ee8,Parcel B,company,,Parcel B is an investment collective of Olin alumni and community member investors who believe in the mission of Olin College.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,,,,,,
868331cc-08de-461d-b5c0-48d904c595c6,PARSEC Accelerator,company,,PARSEC Accelerator provides start-ups and SMEs with the necessary resources to develop and launch new Earth Observation based products.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/showcase/parsec-accelerator/,1,4,4,,https://twitter.com/PARSEC_EU,,
